,name,car_ids,market_ids,cy,dr,at,ps,air,drv,prices,wght,dom,disp,hp,lngth,wdth,wb,mpg,sales,firm_ids,eu,re,sales*,dfi,ci,mpd,shares,clustering_ids,region,hpwt,space,trend,demand_instruments0,demand_instruments1,demand_instruments2,demand_instruments3,demand_instruments4,demand_instruments5,demand_instruments6,demand_instruments7,supply_instruments0,supply_instruments1,supply_instruments2,supply_instruments3,supply_instruments4,supply_instruments5,supply_instruments6,supply_instruments7,supply_instruments8,supply_instruments9,supply_instruments10,supply_instruments11
277,CDELDR,506,1974,8,2,1,1,0,-9,18.478701825557806,4.96,1,5.0,2.1,2.24,0.8,1.26,0.913,36.682,19,0,3,36682,0,0,0.8460695488721803,0.0005111547733511699,CDELDR74,US,0.42338709677419356,1.7920000000000003,3,20.0,7.792858801373752,0.0,25.73978947368421,51.0,18.280748721785606,9.0,82.39030827067668,20.0,-19.29601872936512,0.0,6.186017492937247,9.432127030233113,51.0,-53.37493050195683,9.0,27.087108932356784,13.917843717647104,60,0.8460695488721803
278,CVVEGA,508,1974,4,2,0,0,0,-9,5.081135902636917,2.369,1,1.4,0.75,1.76,0.66,0.97,1.984,323.501,19,0,3,323501,0,0,1.8385563909774434,0.004507907974861698,CVVEGA73,US,0.3165892781764457,1.1616,3,20.0,7.8996566199715,0.0,24.747302631578943,51.0,18.280748721785606,9.0,82.39030827067668,20.0,-19.00533712774415,0.0,5.409883085687397,9.865660979697457,51.0,-53.37493050195683,9.0,27.087108932356784,13.917843717647104,60,1.8385563909774434
279,CVNOVA,510,1974,6,4,0,0,0,-9,5.762677484787019,3.192,1,2.5,1.0,1.97,0.73,1.11,1.6670000000000003,308.23,19,0,2,308230,0,0,1.5447951127819548,0.004295110293605339,CVNOVA72,US,0.3132832080200501,1.4381,3,20.0,7.902962690127897,0.0,25.041063909774433,51.0,18.280748721785606,9.0,82.39030827067668,20.0,-18.994839445785015,0.0,5.583972490781422,9.652136546875655,51.0,-53.37493050195683,9.0,27.087108932356784,13.917843717647104,60,1.5447951127819548
280,CVCAMA,515,1974,6,2,0,0,0,-9,6.413793103448277,3.309,1,2.5,1.45,1.96,0.75,1.08,1.371,136.404,19,0,2,136404,0,0,1.2704943609022554,0.0019007566573303791,CVCAMA74,US,0.4381988516168026,1.47,3,20.0,7.778047046531144,0.0,25.315364661654133,51.0,18.280748721785606,9.0,82.39030827067668,20.0,-19.330404652865585,0.0,5.779457693969901,9.630196943995207,51.0,-53.37493050195683,9.0,27.087108932356784,13.917843717647104,60,1.2704943609022554
281,CVMNTC,517,1974,8,2,0,1,0,-9,7.8803245436105485,3.926,1,3.5,1.45,2.14,0.78,1.16,1.436,284.867,19,0,2,284867,0,0,1.3307293233082704,0.003969552554937781,CVMNTC73,US,0.369332654100866,1.6692000000000002,3,20.0,7.84691324404708,0.0,25.255129699248116,51.0,18.280748721785606,9.0,82.39030827067668,20.0,-19.159429585950793,0.0,5.733136623924047,9.50311487505059,51.0,-53.37493050195683,9.0,27.087108932356784,13.917843717647104,60,1.3307293233082704
282,CVIMPA,519,1974,8,4,1,1,0,-9,8.387423935091277,4.205,1,3.5,1.45,2.23,0.8,1.215,1.225,565.376,19,0,3,565376,0,0,1.1351973684210523,0.007878377436840712,CVIMPA73,US,0.3448275862068965,1.784,3,20.0,7.871418311941049,0.0,25.450661654135335,51.0,18.280748721785606,9.0,82.39030827067668,20.0,-19.09077638838015,0.0,5.892057250553388,9.436601310628033,51.0,-53.37493050195683,9.0,27.087108932356784,13.917843717647104,60,1.1351973684210523
283,CVCORV,522,1974,8,2,0,0,0,-9,12.336713995943205,3.309,1,3.5,1.95,1.86,0.69,0.98,1.463,29.75,19,0,1,29750,0,0,1.35575,0.00041455903460000277,CVCORV72,US,0.5893019038984587,1.2833999999999999,3,20.0,7.626943994249487,0.0,25.230109022556388,51.0,18.280748721785606,9.0,82.39030827067668,20.0,-19.626670469008758,0.0,5.714508972512091,9.765946538451574,51.0,-53.37493050195683,9.0,27.087108932356784,13.917843717647104,60,1.35575
284,DGCOLT,525,1974,4,4,0,0,0,-9,5.711967545638945,2.145,1,0.975,0.85,1.73,0.64,0.953,2.084,23.35,16,0,4,23350,0,0,1.9312255639097742,0.0003253765868205064,DGCOLT72,US,0.39627039627039623,1.1072,3,9.0,3.3302602643716708,1.0,11.93022932330827,62.0,22.77046395929149,8.0,95.11471240601503,9.0,-9.124445481531511,1.0,3.1237980334478594,4.247587032201678,62.0,-63.48031366392014,8.0,29.32401986956788,19.58388172435001,27,1.9312255639097742
285,DGDART,528,1974,6,4,0,0,0,-9,6.0060851926977685,3.055,1,1.98,0.95,2.04,0.7,1.11,1.739,298.264,16,0,3,298264,0,0,1.6115169172932329,0.004156236500703705,DGDART72,US,0.31096563011456624,1.428,3,9.0,3.415565030527501,1.0,12.24993796992481,62.0,22.77046395929149,8.0,95.11471240601503,9.0,-8.882031076398158,1.0,3.304776921966834,3.993146474165554,62.0,-63.48031366392014,8.0,29.32401986956788,19.58388172435001,27,1.6115169172932329
286,DGCHLN,531,1974,8,2,0,0,0,-9,6.37525354969574,3.225,1,3.18,1.5,1.99,0.75,1.1,1.46,9.532,16,0,2,9532,0,0,1.35296992481203,0.00013282610816158744,DGCHLN73,US,0.46511627906976744,1.4925,3,9.0,3.2614143815723,1.0,12.508484962406014,62.0,22.77046395929149,8.0,95.11471240601503,9.0,-9.284636121269696,1.0,3.479650721618735,3.948968771798326,62.0,-63.48031366392014,8.0,29.32401986956788,19.58388172435001,27,1.35296992481203
287,DGCORN,532,1974,6,4,0,0,0,-9,6.634888438133874,3.51,1,2.25,1.05,2.15,0.78,1.18,1.462,112.506,16,0,2,112506,0,0,1.3548233082706764,0.0015677438234187532,DGCORN72,US,0.2991452991452992,1.677,3,9.0,3.4273853614967678,1.0,12.506631578947365,62.0,22.77046395929149,8.0,95.11471240601503,9.0,-8.843278090100926,1.0,3.478281796011393,3.832414855241874,62.0,-63.48031366392014,8.0,29.32401986956788,19.58388172435001,27,1.3548233082706764
288,DGCHAR,535,1974,6,2,0,0,0,-9,6.515212981744422,3.47,1,2.25,1.05,2.14,0.77,1.15,1.4220000000000002,7.763,16,0,2,7763,0,0,1.317755639097744,0.00010817552220503602,DGCHAR74,US,0.3025936599423631,1.6478000000000002,3,9.0,3.423937000699704,1.0,12.5436992481203,62.0,22.77046395929149,8.0,95.11471240601503,9.0,-8.85473953361993,1.0,3.5060228259579307,3.8499802731835935,62.0,-63.48031366392014,8.0,29.32401986956788,19.58388172435001,27,1.317755639097744
289,FDPINT,539,1974,4,2,0,0,0,-9,5.125760649087221,2.372,1,1.22,0.8,1.69,0.7,0.9420000000000001,1.8539999999999999,357.867,18,0,3,357867,0,0,1.718086466165413,0.004986789849922662,FDPINT74,US,0.3372681281618887,1.1829999999999998,3,10.0,3.436229186977898,3.0,13.138635338345862,61.0,22.723497304793767,6.0,94.1194454887218,10.0,-10.907372586239127,3.0,3.207804218198404,4.897089264339069,61.0,-61.5361680086406,6.0,29.356957341564794,18.868160213097635,30,1.718086466165413
290,FDMAVE,542,1974,6,4,0,0,0,-9,5.728194726166329,2.851,1,2.0,0.84,1.94,0.71,1.099,1.937,218.516,18,0,4,218516,0,0,1.7950018796992482,0.003044967462341318,FDMAVE72,US,0.2946334619431778,1.3774,3,10.0,3.478863853196609,3.0,13.061719924812028,61.0,22.723497304793767,6.0,94.1194454887218,10.0,-10.772226421613503,3.0,3.1640093009172086,4.744945185206858,61.0,-61.5361680086406,6.0,29.356957341564794,18.868160213097635,30,1.7950018796992482
291,FDTORI,545,1974,6,4,0,0,0,-9,6.793103448275862,3.702,1,2.5,0.91,2.16,0.8,1.18,1.48,272.363,18,0,3,272363,0,0,1.3715037593984962,0.00379531234758859,FDTORI72,US,0.24581307401404648,1.7280000000000002,3,10.0,3.5276842411257405,3.0,13.485218045112779,61.0,22.723497304793767,6.0,94.1194454887218,10.0,-10.591065725066272,3.0,3.4331075975660443,4.5181781789534545,61.0,-61.5361680086406,6.0,29.356957341564794,18.868160213097635,30,1.3715037593984962
292,FDMUST,547,1974,4,2,0,0,0,-9,6.356997971602435,2.62,1,1.39,0.88,1.75,0.71,0.9620000000000001,1.797,277.846,18,0,4,277846,0,0,1.6652650375939846,0.0038717166227721805,FDMUST74,US,0.33587786259541985,1.2425,3,10.0,3.437619452544367,3.0,13.191456766917291,61.0,22.723497304793767,6.0,94.1194454887218,10.0,-10.903241929405926,3.0,3.2390310775406457,4.848017370346672,61.0,-61.5361680086406,6.0,29.356957341564794,18.868160213097635,30,1.6652650375939846
293,FDLTD,551,1974,8,4,1,1,0,-9,8.864097363083165,4.262,1,3.51,1.62,2.23,0.8,1.21,1.174,418.819,18,0,3,418819,0,0,1.0879360902255637,0.00583614118696264,FDLTD72,US,0.3801032379164712,1.784,3,10.0,3.3933940772233155,3.0,13.768785714285713,61.0,22.723497304793767,6.0,94.1194454887218,10.0,-11.026937234256685,3.0,3.6647329639361628,4.486284815177501,61.0,-61.5361680086406,6.0,29.356957341564794,18.868160213097635,30,1.0879360902255637
294,FDTHNB,553,1974,8,2,1,1,1,-9,14.868154158215011,4.825,1,4.6,2.2,2.25,0.8,1.204,1.135,47.646,18,0,4,47646,0,0,1.0517951127819547,0.0006639354542034196,FDTHNB72,US,0.45595854922279794,1.8,3,10.0,3.3175387659169893,2.0,13.804926691729321,61.0,22.723497304793767,6.0,94.1194454887218,10.0,-11.208896244262139,2.0,3.6985170344087015,4.4773561844332,61.0,-61.5361680086406,6.0,29.356957341564794,18.868160213097635,30,1.0517951127819547
295,IMLEBA,554,1974,8,4,1,1,1,-9,15.829614604462474,4.965,1,4.4,2.3,2.32,0.8,1.24,1.115,12.205,16,0,2,12205,0,0,1.0332612781954886,0.00017007371486699275,IMLEBA72,US,0.4632426988922457,1.8559999999999999,3,9.0,3.2632879617498216,0.0,12.828193609022554,62.0,22.77046395929149,8.0,95.11471240601503,9.0,-9.280599788847235,0.0,3.749232752426898,3.7309977037189372,62.0,-63.48031366392014,8.0,29.32401986956788,19.58388172435001,27,1.0332612781954886
296,LCCONT,555,1974,8,4,1,1,1,-9,16.709939148073023,5.361,1,4.6,2.15,2.33,0.8,1.272,1.103,38.574,18,0,4,38574,0,0,1.0221409774436088,0.0005375193344759835,LCCONT72,US,0.40104458123484427,1.864,3,10.0,3.372452733904943,2.0,13.834580827067667,61.0,22.723497304793767,6.0,94.1194454887218,10.0,-11.08056693598299,2.0,3.727115945070702,4.44241813307192,61.0,-61.5361680086406,6.0,29.356957341564794,18.868160213097635,30,1.0221409774436088
297,LCMARK,556,1974,8,2,1,1,1,-9,20.67748478701826,5.362,1,4.6,2.2,2.29,0.8,1.204,1.012,48.53,18,0,4,48530,0,0,0.9378120300751878,0.0006762537798029626,LCMARK72,US,0.41029466616933985,1.832,3,10.0,3.3632026489704474,2.0,13.918909774436088,61.0,22.723497304793767,6.0,94.1194454887218,10.0,-11.103369939239322,2.0,3.813221114476794,4.459734583083381,61.0,-61.5361680086406,6.0,29.356957341564794,18.868160213097635,30,0.9378120300751878
298,MCCOME,558,1974,6,4,0,0,0,-9,4.632860040567952,2.779,1,2.0,0.84,1.97,0.71,1.099,1.968,82.919,18,0,4,82919,0,0,1.8237293233082703,0.0011554561542856349,MCCOME73,US,0.30226700251889166,1.3986999999999998,3,10.0,3.4712303126208957,3.0,13.032992481203006,61.0,22.723497304793767,6.0,94.1194454887218,10.0,-10.797805080783675,3.0,3.1481318867120063,4.729599615532198,61.0,-61.5361680086406,6.0,29.356957341564794,18.868160213097635,30,1.8237293233082703
299,MCMONT,560,1974,6,4,0,0,0,-9,6.584178498985802,3.965,1,2.5,0.91,2.2,0.79,1.18,1.405,165.634,18,0,3,165634,0,0,1.3020018796992479,0.002308069618048298,MCMONT74,US,0.22950819672131148,1.7380000000000002,3,10.0,3.5439891184184766,3.0,13.55471992481203,61.0,22.723497304793767,6.0,94.1194454887218,10.0,-10.522433084130766,3.0,3.485112382556359,4.5124078224921185,61.0,-61.5361680086406,6.0,29.356957341564794,18.868160213097635,30,1.3020018796992479
300,MCCOUG,561,1974,8,2,1,1,0,-9,9.545638945233266,4.255,1,3.51,1.62,2.15,0.79,1.14,1.167,72.857,18,0,4,72857,0,0,1.0814492481203006,0.0010152446246673077,MCCOUG72,US,0.38072855464159816,1.6985,3,10.0,3.3927687604981895,3.0,13.775272556390977,61.0,22.723497304793767,6.0,94.1194454887218,10.0,-11.028581005907775,3.0,3.670713332037649,4.535397340716818,61.0,-61.5361680086406,6.0,29.356957341564794,18.868160213097635,30,1.0814492481203006
301,ODOMEG,565,1974,6,4,0,0,0,-9,6.22920892494929,3.272,1,2.5,1.0,2.0,0.73,1.11,1.7269999999999999,42.436,19,0,4,42436,0,0,1.600396616541353,0.0005913353678079232,ODOMEG73,US,0.3056234718826406,1.46,3,20.0,7.910622426265306,0.0,24.985462406015035,51.0,18.280748721785606,9.0,82.39030827067668,20.0,-18.970085706632076,0.0,5.548612295385537,9.637022909065605,51.0,-53.37493050195683,9.0,27.087108932356784,13.917843717647104,60,1.600396616541353
302,ODCUTL,567,1974,8,4,1,1,0,-9,7.845841784989858,3.924,1,3.5,1.8,2.15,0.77,1.16,1.277,276.399,19,0,3,276399,0,0,1.1833853383458643,0.003851553028719535,ODCUTL73,US,0.45871559633027525,1.6555,3,20.0,7.7575303018176704,0.0,25.402473684210523,51.0,18.280748721785606,9.0,82.39030827067668,20.0,-19.376162248571582,0.0,5.850484517499677,9.511356266780686,51.0,-53.37493050195683,9.0,27.087108932356784,13.917843717647104,60,1.1833853383458643
303,ODDELT,569,1974,8,4,1,1,0,-9,8.870182555780934,4.396,1,3.5,1.8,2.27,0.8,1.24,1.139,178.927,19,0,3,178927,0,0,1.055501879699248,0.002493304349037805,ODDELT74,US,0.40946314831665154,1.816,3,20.0,7.806782749831296,0.0,25.530357142857138,51.0,18.280748721785606,9.0,82.39030827067668,20.0,-19.262578753733322,0.0,5.964847410085033,9.41882306460675,51.0,-53.37493050195683,9.0,27.087108932356784,13.917843717647104,60,1.055501879699248
304,ODTORN,572,1974,8,2,1,1,0,-9,12.03448275862069,4.698,1,4.55,2.3,2.28,0.8,1.22,0.999,23.72,19,0,2,23720,0,0,0.9257650375939848,0.00033053244708275854,ODTORN72,US,0.48957002979991476,1.8239999999999998,3,20.0,7.726675868348032,0.0,25.6600939849624,51.0,18.280748721785606,9.0,82.39030827067668,20.0,-19.44125936207096,0.0,6.095998594883662,9.41442745313371,51.0,-53.37493050195683,9.0,27.087108932356784,13.917843717647104,60,0.9257650375939848
305,PLVALA,575,1974,6,4,0,0,0,-9,5.967545638945233,3.035,1,1.98,0.95,1.99,0.71,1.11,1.7329999999999999,351.466,16,0,3,351466,0,0,1.6059567669172927,0.0048975934673857,PLVALA72,US,0.3130148270181219,1.4128999999999998,3,9.0,3.4135158336239453,1.0,12.25549812030075,62.0,22.77046395929149,8.0,95.11471240601503,9.0,-8.888599244510255,1.0,3.308233146605511,4.003777008293321,62.0,-63.48031366392014,8.0,29.32401986956788,19.58388172435001,27,1.6059567669172927
306,PLBARC,578,1974,8,2,0,0,0,-9,6.596348884381339,3.3,1,3.18,1.5,1.96,0.76,1.08,1.4060000000000001,6.116,16,0,2,6116,0,0,1.3029285714285712,8.522497665928125e-05,PLBARC73,US,0.4545454545454546,1.4896,3,9.0,3.2719852060966126,1.0,12.558526315789472,62.0,22.77046395929149,8.0,95.11471240601503,9.0,-9.261646603044996,1.0,3.5173383639505063,3.9509137105422805,62.0,-63.48031366392014,8.0,29.32401986956788,19.58388172435001,27,1.3029285714285712
307,PLSATL,579,1974,6,4,0,0,0,-9,6.543610547667343,3.52,1,2.25,1.05,2.13,0.8,1.17,1.423,133.581,16,0,2,133581,0,0,1.3186823308270674,0.001861418837005142,PLSATL72,US,0.29829545454545453,1.704,3,9.0,3.4282352060966126,1.0,12.542772556390975,62.0,22.77046395929149,8.0,95.11471240601503,9.0,-8.840433137968693,1.0,3.5053198382312645,3.8164429096758226,62.0,-63.48031366392014,8.0,29.32401986956788,19.58388172435001,27,1.3186823308270674
308,PLGRNF,585,1974,8,4,1,1,0,-9,9.482758620689657,4.37,1,4.0,1.85,2.23,0.8,1.22,1.114,106.553,16,0,2,106553,0,0,1.0323345864661653,0.001484790212226356,PLGRNF74,US,0.4233409610983982,1.784,3,9.0,3.303189699543669,1.0,12.829120300751878,62.0,22.77046395929149,8.0,95.11471240601503,9.0,-9.190526593392002,1.0,3.7501300158338875,3.7705633039251287,62.0,-63.48031366392014,8.0,29.32401986956788,19.58388172435001,27,1.0323345864661653
309,PTVNTU,586,1974,6,4,0,0,0,-9,5.9249492900608525,3.169,1,2.5,1.0,2.0,0.73,1.11,1.6760000000000002,59.944,19,0,2,59944,0,0,1.5531353383458646,0.0008353051015147082,PTVNTU72,US,0.3155569580309246,1.46,3,20.0,7.900688940117021,0.0,25.03272368421052,51.0,18.280748721785606,9.0,82.39030827067668,20.0,-19.002071044663793,0.0,5.578588092490187,9.637022909065605,51.0,-53.37493050195683,9.0,27.087108932356784,13.917843717647104,60,1.5531353383458646
310,PTLEMA,588,1974,6,4,0,0,0,-9,6.563894523326573,3.628,1,2.5,1.0,2.13,0.8,1.16,1.4300000000000002,128.689,19,0,2,128689,0,0,1.3251691729323307,0.0017932500034836894,PTLEMA72,US,0.27563395810363833,1.704,3,20.0,7.940611940044308,0.0,25.260689849624054,51.0,18.280748721785606,9.0,82.39030827067668,20.0,-18.866805593119686,0.0,5.737323650278262,9.482480916378728,51.0,-53.37493050195683,9.0,27.087108932356784,13.917843717647104,60,1.3251691729323307
311,PTFIRB,591,1974,6,2,0,1,0,-9,6.764705882352941,3.283,1,2.5,1.0,1.96,0.74,1.08,1.7870000000000001,67.391,19,0,3,67391,0,0,1.6559981203007517,0.0009390772403606315,PTFIRB72,US,0.3045994517209869,1.4504,3,20.0,7.91164644642696,0.0,24.929860902255633,51.0,18.280748721785606,9.0,82.39030827067668,20.0,-18.966729486853122,0.0,5.5144598583727875,9.643619964327348,51.0,-53.37493050195683,9.0,27.087108932356784,13.917843717647104,60,1.6559981203007517
312,PTCATL,593,1974,8,4,1,1,0,-9,8.498985801217039,4.294,1,4.0,1.75,2.26,0.8,1.24,1.175,154.78,19,0,3,154780,0,0,1.088862781954887,0.0021568217605172583,PTCATL72,US,0.4075454122030741,1.8079999999999998,3,20.0,7.808700485944872,0.0,25.496996240601497,51.0,18.280748721785606,9.0,82.39030827067668,20.0,-19.257884213851412,0.0,5.933729946953956,9.423238082815866,51.0,-53.37493050195683,9.0,27.087108932356784,13.917843717647104,60,1.088862781954887
313,PTGRNP,596,1974,8,2,1,1,0,-9,10.012170385395537,4.096,1,4.0,2.25,2.18,0.78,1.16,1.175,80.906,19,0,2,80906,0,0,1.088862781954887,0.0011274054875074898,PTGRNP73,US,0.54931640625,1.7004000000000001,3,20.0,7.666929491897946,0.0,25.496996240601497,51.0,18.280748721785606,9.0,82.39030827067668,20.0,-19.5564064538517,0.0,5.933729946953956,9.484595827283353,51.0,-53.37493050195683,9.0,27.087108932356784,13.917843717647104,60,1.088862781954887
314,DTHL61,1595,1974,4,4,0,0,0,-9,7.300202839756593,2.338,0,1.1909999999999998,0.97,1.74,0.63,0.9840000000000001,2.003,75.511,2,0,4,871001,0,0,1.8561635338345863,0.0010522274709808676,DTHL6174,JP,0.41488451668092385,1.0962,3,1.0,0.4159212880143113,0.0,1.8895244360902255,70.0,25.66618881523832,9.0,105.23047932330824,1.0,-0.8772592481276882,0.0,0.7124594915923183,0.0802888312288029,70.0,-71.77340330866713,9.0,31.775001478630863,23.761164577574274,3,1.8561635338345863
315,DTJHL7,1597,1974,4,4,0,0,0,-9,6.468559837728195,2.236,0,1.08,0.93,1.72,0.63,0.965,2.039,33.366,2,0,4,384868,0,0,1.8895244360902255,0.0004649471175954182,DTJHL774,JP,0.4159212880143113,1.0836,3,1.0,0.41488451668092385,0.0,1.8561635338345863,70.0,25.66618881523832,9.0,105.23047932330824,1.0,-0.8797550705345852,0.0,0.6946460566836813,0.09184965362987904,70.0,-71.77340330866713,9.0,31.775001478630863,23.761164577574274,3,1.8895244360902255
316,FT128,1598,1974,4,4,0,0,0,-9,5.598377281947261,1.92,0,0.68,0.49,1.54,0.62,0.9640000000000001,2.382,28.174,17,1,4,200000,0,0,2.20737969924812,0.0003925978568343018,FT12872,EU,0.2552083333333333,0.9548,3,1.0,0.3274215552523875,0.0,1.897864661654135,70.0,25.914364731347835,9.0,104.87092293233081,1.0,-1.11650677854466,0.0,0.7168637071772613,0.07603468627599758,70.0,-71.04823577486759,9.0,31.59730284879649,23.903521760674423,3,2.20737969924812
317,FT124,1600,1974,4,4,0,0,0,-9,6.137931034482759,2.199,0,0.972,0.72,1.66,0.65,0.953,2.048,32.128,17,1,3,250000,0,0,1.897864661654135,0.0004476958878530719,FT12471,EU,0.3274215552523875,1.079,3,1.0,0.2552083333333333,0.0,2.20737969924812,70.0,25.914364731347835,9.0,104.87092293233081,1.0,-1.365675073917155,0.0,0.8679404709331084,-0.04625338451746204,70.0,-71.04823577486759,9.0,31.59730284879649,23.903521760674423,3,1.897864661654135
318,HDCIVI,1602,1974,4,2,0,0,0,-9,4.817444219066937,1.62,0,0.755,0.52,1.46,0.59,0.866,2.616,24.865,3,0,5,316012,0,0,2.4242255639097743,0.00034648774438080903,HDCIVI73,JP,0.32098765432098764,0.8613999999999999,3,0.0,0.0,0.0,0.0,71.0,26.17600696561257,9.0,106.5519417293233,0.0,0.0,0.0,0.0,0.0,71.0,-72.39406501067845,9.0,32.22046059331191,24.082499368795087,0,2.4242255639097743
319,MB230,1606,1974,4,4,1,1,0,-9,17.079107505070994,3.04,0,1.4080000000000001,1.0,1.88,0.7,1.083,1.623,2.485,9,1,3,25314,0,0,1.5040206766917292,3.462787230188259e-05,MB23074,EU,0.32894736842105265,1.3159999999999998,3,3.0,1.0520471479550764,2.0,4.646432330827067,68.0,25.11600010355743,7.0,102.82571428571427,3.0,-3.3193241465485,2.0,1.509560768908497,1.0039558802087192,68.0,-69.09923596536278,7.0,31.18826996946591,22.654750349321112,9,1.5040206766917292
320,MB240D,1607,1974,4,4,1,1,0,-9,17.67748478701826,3.08,0,1.4669999999999999,0.62,1.91,0.71,1.083,2.0149999999999997,9.668,9,1,5,30013,0,0,1.8672838345864657,0.00013472123517690174,MB240D74,EU,0.20129870129870128,1.3560999999999999,3,3.0,1.1796958150774277,2.0,4.28316917293233,68.0,25.11600010355743,7.0,102.82571428571427,3.0,-2.828216264038147,2.0,1.2932178620423052,0.973939780000082,68.0,-69.09923596536278,7.0,31.18826996946591,22.654750349321112,9,1.8672838345864657
321,MB280,1608,1974,6,4,1,1,1,-9,22.210953346855987,3.33,0,1.675,1.3,1.85,0.7,1.083,1.5539999999999998,6.251,9,1,3,44983,0,0,1.4400789473684208,8.710616891713e-05,MB28073,EU,0.3903903903903904,1.295,3,3.0,0.9906041259857385,1.0,4.710374060150375,68.0,25.11600010355743,7.0,102.82571428571427,3.0,-3.4905736224417687,1.0,1.5530048054954957,1.0200420179603435,68.0,-69.09923596536278,7.0,31.18826996946591,22.654750349321112,9,1.4400789473684208
322,MB450S,1609,1974,8,4,1,1,1,-9,32.089249492900606,3.91,0,2.758,1.8,2.1,0.74,1.128,1.4449999999999998,4.504,9,1,4,9054,0,0,1.3390695488721802,6.276214762482059e-05,MB450S74,EU,0.46035805626598464,1.554,3,3.0,0.9206364601101444,1.0,4.811383458646616,68.0,25.11600010355743,7.0,102.82571428571427,3.0,-3.6554309528714746,1.0,1.625727735876556,0.8377204611663889,68.0,-69.09923596536278,7.0,31.18826996946591,22.654750349321112,9,1.3390695488721802
323,OP1900,1610,1974,4,2,1,0,0,-9,6.440162271805274,2.151,0,1.158,0.75,1.62,0.63,0.9570000000000001,1.8719999999999999,47.423,26,1,3,400000,0,0,1.7347669172932327,0.0006608280032886028,OP190074,EU,0.3486750348675035,1.0206000000000002,3,0.0,0.0,0.0,0.0,71.0,26.14831958506605,9.0,107.24140037593983,0.0,0.0,0.0,0.0,0.0,71.0,-72.47680270459203,9.0,32.55509964885146,23.912912372785225,0,1.7347669172932327
324,PG540,1611,1974,4,4,0,0,0,-9,9.797160243407708,2.8,0,1.203,0.88,1.77,0.66,1.08,1.846,1.987,14,1,4,213860,0,0,1.710672932330827,2.768836308404052e-05,PG54074,EU,0.31428571428571433,1.1682000000000001,3,0.0,0.0,0.0,0.0,71.0,26.18270890564784,9.0,107.26549436090224,0.0,0.0,0.0,0.0,0.0,71.0,-72.37296483863835,9.0,32.5690858908262,23.777838959808886,0,1.710672932330827
325,PS1.8R,1612,1974,4,2,0,0,0,-9,10.953346855983773,2.029,0,1.095,0.71,1.62,0.65,0.968,2.12,9.637,12,1,3,17012,0,0,1.964586466165413,0.0001342892576954698,PS1.8R74,EU,0.3499260719566289,1.0530000000000002,3,1.0,0.6177105831533477,0.0,1.710672932330827,70.0,25.52935796482358,9.0,105.30090789473682,1.0,-0.4817352432663815,0.0,0.6130211360806604,0.07844142630656249,70.0,-71.99864901427257,9.0,31.81766980214228,23.803218402974554,3,1.964586466165413
